A2,A3,b2,b3,Pg,numax,sigmaEnv,Teff,[Fe/H],Phase,KIC,mass,rad
34881.7067247991,6992.685954074611,9.64214229307532,31.3195000859094,8810.36453733562,31.520726812946897,5.8920946766633095,4724.0,0.24,2.0,10018239,1.21,11.28
734.040786607232,170.489686331688,41.3450736917114,171.374535937185,407.922183896119,156.595357414844,11.947171984778302,5374.0,-0.14,1.0,10018357,1.24,5.04
2815.77098134642,616.0932633012629,20.677068727054998,70.62097641639191,509.458444781193,74.49836885083859,10.837000927267098,4888.0,0.02,1.0,10018442,1.86,9.1
2897.6657133722997,654.847663848047,22.0300806435463,74.2233479950815,1173.04358343357,77.4515240015882,9.135074886292713,4925.0,-0.25,1.0,10018811,1.36,7.66
8982.248556906841,2354.66215738583,15.484419559294,49.411657224128504,4151.258505138711,53.6401698132752,6.77149042533758,4898.0,-0.02,1.0,10018832,1.3,8.99
16685.212513560502,3560.6240117981897,11.014824180263,38.098481421992105,6030.417090785561,40.9495237219891,6.26115141034173,4632.0,0.26,1.0,10018923,1.45,11.05
4165.7788905056705,866.789465610044,18.3635161529537,58.3391892892568,1225.5269405177,58.243088680201204,9.58162778346014,4908.0,0.13,2.0,10018967,2.17,11.08
24835.5486509407,3676.3782385930094,10.0604407856811,34.955945149049604,7045.41788403862,31.901153596805898,6.3425144891809415,4692.0,0.36,2.0,10018973,1.06,10.69
12230.1101815584,1554.84733471768,12.6667991264915,44.8938905030601,6192.88001279946,31.8202740707136,5.31572178463622,5247.0,-1.05,2.0,10019007,1.47,12.12
5708.32335672941,1079.35445850984,14.458905374295599,47.0482345676214,2072.35904274153,43.103585170371296,7.5821066876724,5264.0,-0.23,2.0,10019136,2.01,12.23
1347.3429447705,311.045095666858,37.28302545113209,141.99056431203698,739.5281445589931,138.753482314276,11.6933580009497,4953.0,0.17,1.0,10019661,1.35,5.73
29846.578835114502,5568.72970800833,9.91264274840656,33.743255324710496,10531.7685967239,31.603581432238894,5.14079310388988,4754.0,0.01,2.0,10019961,1.06,10.61
29788.119385205402,8494.44190990999,7.181888166911991,24.57016624911,9579.38972008188,26.696751088015297,3.89167307855566,4586.0,-0.01,1.0,10023322,1.38,13.32
6109.514603666479,1564.66754553974,17.0395496914798,57.3325468472209,2440.7250013789803,65.1631509100422,7.9750888560026,4691.0,0.12,1.0,10023439,1.23,8.03
17203.866947766102,3250.78992215326,10.190216130483,36.9070354951401,5151.78922879531,34.9545241297181,5.408267070227799,4869.0,-0.04,2.0,10023520,1.29,11.03
1130.6136448141901,199.160425084125,29.132152539407606,95.2490168918598,356.7089539581321,92.67138649922241,15.0010122218169,4997.0,0.07,2.0,10023547,2.17,8.77
17516.1657048253,3863.4701510109003,10.2011815426605,34.9554020566324,6199.6844779866615,33.683164324812196,5.32153456396003,5170.0,-0.17,2.0,10023806,1.19,10.72
3180.61467940674,863.072261296783,21.1224460818453,76.21544453160041,1602.1221917073901,83.8863708892948,8.17745230019883,5149.0,-0.1,1.0,10023911,1.31,7.2
19627.8105194852,4215.37472453198,9.82612844533968,33.1161700704097,3747.16456485908,34.078993095882396,6.26182057281569,4776.0,0.15,2.0,10024405,1.9,13.58
3872.3674549805896,966.047091314141,15.7575999869784,64.67110150045079,2237.72475031076,60.0314019326213,5.40388070015931,4903.0,-0.1,1.0,10024454,1.29,8.49
24196.220484676294,5352.48147253005,9.94653236917751,33.3714526301166,10226.3271197843,35.763970560222894,4.77836523149194,4512.0,-0.11,1.0,10024460,1.04,10.09
20291.0852265592,3354.8441924172303,10.3704847463248,36.0752009257809,6021.66031127072,33.0884098608875,5.33788724530416,4860.0,-0.07,2.0,10024484,1.15,10.84
6874.085189857789,1776.5079451682398,19.833284456626803,29.691722734204397,7919.46998912621,31.4489407236601,5.3503822679983095,5175.0,-0.19,2.0,10024766,0.75,8.86
26575.9304268176,5790.76288510099,9.46440437146247,31.2294065615419,8726.25431956962,32.197169753989,4.97464131942911,4685.0,0.21,2.0,10024786,1.3,11.71
30245.7956621381,6145.86410100269,8.53281971447272,27.458310570994,12772.2797069302,26.1179457386697,3.72407108191377,4979.0,-0.25,1.0,10024883,1.36,13.14
8470.52988266949,1978.7389605067399,13.6396771801378,45.699408458267,3751.8918395967603,48.24968941636661,5.6436123358068295,5145.0,0.15,1.0,10024931,1.64,10.57
30083.4876229033,8505.591811658149,8.210569420418741,27.9042692479518,11018.5997367801,28.1717049798326,4.3994840712590495,4968.0,-0.97,2.0,10025167,0.95,10.58
923.7269486486432,203.76475347938998,35.0692536870822,116.502283359259,168.54137552033995,132.928328005277,15.9070469586553,5026.0,0.07,1.0,10025321,1.66,6.5
978.6096661832597,227.919234922819,36.8182706032947,131.220547391166,385.482087849592,141.55793491846902,14.413543976451301,5003.0,0.16,1.0,10025387,1.46,5.88
34959.0621889749,6584.78362995587,8.80481751106166,30.1452802416571,9427.07431493287,29.986692703256196,5.52125222094674,4617.0,0.13,2.0,10026767,0.83,10.1
10167.6282334879,2199.4382899843,13.108649390756801,45.0347785984676,3090.25687927028,48.6610616703125,6.44825816361872,4663.0,0.02,1.0,10026795,1.31,9.62
24492.6610889113,3752.83481770279,10.985736815948998,35.7068218684325,9095.594695931779,32.6153292159054,5.689907163074548,5057.0,0.16,2.0,10027098,1.15,10.7
21942.5423702696,4539.128098445511,10.118980112852599,33.1568103814258,8923.17717782964,30.908826138965,4.6191535490070805,5187.0,-0.05,2.0,10027190,1.13,10.89
11523.5401838123,1481.5116481251505,13.9165389782462,46.8046601697459,3880.184670475,40.754947332422105,7.599065240920991,4872.0,0.32,2.0,10027385,1.93,12.39
1450.7931065301502,348.2300168771469,28.889975374658107,100.058493556464,314.877520205996,105.65708323552099,10.8863349705885,4926.0,-0.39,1.0,10027735,1.33,6.44
31259.766919849,7270.87038303705,8.45712979123635,28.5724919403715,10672.7925824891,27.964183388123107,4.38478119263447,4966.0,-0.51,2.0,10028221,0.84,10.11
1860.2203454780802,395.3657126508089,25.3652606761676,87.58708317923141,319.683978448856,94.48518902617641,12.8463526110987,4939.0,-0.15,1.0,10028634,1.51,7.31
10260.4191222566,146.21119741927,11.5483645584831,155.694360727798,5821.78608366883,28.3588815643079,6.814676550139412,5166.0,-0.28,2.0,10029716,1.09,10.95
18922.7289940447,3274.10977313505,10.769285665422402,37.2041325784051,6013.42371190938,35.435767920520505,5.7711244986212815,4811.0,0.1,2.0,10029763,1.19,10.68
2404.6061774091395,517.236478625491,21.277704294451198,64.9811970316637,725.059557501799,63.6123479980381,10.4212453779354,4950.0,0.11,2.0,10029821,2.11,10.38
24326.9472112598,5237.722464461371,9.59779926149798,32.2442038203677,7804.183792710491,28.100851279630298,4.73007151774353,5093.0,-0.83,2.0,10029899,0.75,9.55
3230.7888378978496,1047.09832036269,18.8888123669566,69.90282928154511,1212.8939976153802,74.35688596066849,8.777587281492808,4835.0,-0.01,1.0,10030451,1.26,7.57
780.385837153944,173.218528483332,40.35418971268221,149.79121871736496,137.132248873789,154.53404124177,13.7675859898313,4960.0,0.18,1.0,10030646,1.66,6.0
1036.60557274636,223.982759165951,34.1387476833519,143.770957949746,470.941706311541,136.568545682382,10.9869391220151,5026.0,0.07,1.0,10025321,1.66,6.5
7339.134731861959,526.738843683687,0.7569047801433441,67.8399153216446,376.458695938432,191.93457874251098,11.5728562987184,5006.0,-0.19,1.0,10030919,1.19,4.52
889.654380343776,195.710475509029,31.063545809896894,113.06464605354,156.089873898252,121.036381051444,13.2510336328782,4960.0,0.05,1.0,10031091,1.74,6.86
997.7916527168303,240.75135421441502,33.555594352567894,119.28197677677099,387.525011055496,117.91817952809099,12.901064209412699,5028.0,-0.12,1.0,10031345,1.55,6.57
12263.8236991343,3481.43563791668,9.43821959495497,35.1062469709859,4327.88540239259,35.5590750742139,5.9151341891124405,4848.0,-0.08,2.0,10031427,1.3,11.07
46466.9814795659,10437.0784775414,6.80489428746235,21.1400246093288,18810.5718976526,20.754201992297002,3.60463815139614,4452.0,0.22,1.0,10031856,1.42,15.6
25658.9307521975,9032.86784509977,7.12108325425697,27.847344855441197,8666.52756864438,29.3586873055052,4.66551147954413,4833.0,-0.28,2.0,10032715,0.63,8.56
5891.353071847911,1140.61358554588,14.344940235380099,47.562915598713204,1873.4551613438605,45.4547888440839,7.18101919526601,4884.0,-0.54,2.0,10033081,1.89,11.74
674.2481421307859,135.385245767058,38.7796859671344,138.669854623726,93.2340238454656,142.315054519174,21.8608625179035,4897.0,0.35,1.0,10033231,1.8,6.55
7040.7935582444,1354.59181934837,12.4786518722069,45.6321986424638,1049.5255498236,47.5716848031225,7.3970066249663695,4763.0,0.07,2.0,10034505,2.19,12.42
22183.557577356,5171.99078779258,9.04272740310915,30.956402916768603,7089.444300605401,29.9504554351709,4.775277295073571,4757.0,-0.62,2.0,10034623,0.81,9.71
534.690575736281,129.076079248511,40.5411416011453,124.84333659903999,208.686543597336,144.226795416091,15.0482709486971,4993.0,-0.26,1.0,10034889,1.5,5.81
44320.3212264106,9488.05526481374,7.79183816831633,27.282412461865697,9056.604959036327,28.265965163857498,4.7940294193039295,4686.0,-0.11,2.0,10053224,1.07,11.27
4088.47062773742,1108.13932553866,21.0950616803302,69.6631038905402,1361.2574513569,76.1215098384501,9.928508995885213,4580.0,0.38,1.0,10053392,1.17,7.34
17782.673027940302,3615.9155959771997,11.032916879833,39.1421697578817,6590.828204593349,41.1867607716814,6.29323034694947,4620.0,0.54,1.0,10053414,1.38,10.75
2776.31506413922,673.811639731594,25.932393432102604,88.8851383804302,949.458244315998,94.5249737044034,11.569914477237,4667.0,0.44,1.0,10053594,1.32,6.97
19061.2628580852,5956.993112223921,8.910795330516232,31.256061461456298,7804.54930743963,30.6714070755334,4.63558621573576,5305.0,-0.38,2.0,10054362,0.94,10.08
27790.5176131284,7774.973372789499,8.70992608036961,30.1089546538239,6834.0970696556105,33.7778933515196,5.737387115664822,4837.0,0.24,2.0,10054831,1.09,10.66
135491.247463229,52263.0151450714,4.3479045321195695,14.078919806943901,62869.70446431389,15.8490687984861,2.23310349727026,4257.0,0.26,1.0,10055061,1.19,16.48
1846924.83727836,767.7244725689079,0.564559396271033,54.5229995614515,212.036750306602,108.496227693666,20.3516991274932,4785.0,0.4,1.0,10055196,1.57,7.13
159870.309563636,52895.2913081193,3.82397733185277,9.854806208299319,111507.596377631,9.21959845335295,1.68543673281068,4279.0,0.06,1.0,10055660,1.59,24.67
9967.60524141316,1900.78615636945,11.8138013789881,42.7627155219825,2291.04673864529,44.3827613024592,8.01837849646848,4653.0,0.26,1.0,10055674,1.52,10.93
11917.557250465901,1840.5278933006894,12.3933671696298,40.8978021374036,4000.21946256822,35.613559022500404,6.0722770202902,4933.0,-0.32,2.0,10055700,1.54,11.89
6050.812866738471,1345.9951709890402,15.1508418605765,49.9122109719032,1896.6311353974695,49.9692738512194,7.494484708844709,4853.0,0.11,2.0,10056474,1.92,11.33
23013.7940199376,4700.2999438586,11.1788679100338,33.0902167883433,7929.3461840829295,30.9289900983474,5.0536301979548695,5107.0,-0.22,2.0,10057095,1.17,11.02
9273.69728520472,2671.88424715643,12.299818075637901,44.1172317660992,3599.1954846221397,51.2472314882281,6.0245832959524215,4668.0,0.14,1.0,10057222,1.3,9.36
17421.6068885523,3560.40941730496,9.511750549779071,33.9285659641245,2909.6832731236304,32.6078293232962,5.63789678867688,5034.0,-0.14,2.0,10010483,1.47,11.51
30686.296389718198,5950.0658585998,9.087140029741349,31.1630959551618,8125.781757412858,30.6370031451198,5.43371975441054,4936.0,0.02,2.0,10057435,1.05,10.71
2772.2596632698805,927.403837062663,15.7710134216438,52.450370109302796,2791.75357612771,46.192835002833604,5.17529906667212,5311.0,-1.14,1.0,10057445,1.15,8.98
13610.381123341398,3688.08100167997,10.800601425747,35.107971063117496,5611.41759242916,37.155785725408286,4.40264113770111,5081.0,-0.47,1.0,10057632,1.35,10.93
11174.300226208301,2492.42252688379,13.2323689302141,46.3427396124899,4281.42695354845,49.6678413672099,5.8678375950512685,4623.0,-0.26,1.0,10057670,1.03,8.46
35791.5143218401,5928.4791784485,9.388604496944179,31.7250466599967,12310.071619165501,28.9396785954983,4.989017086573768,5075.0,-0.3,2.0,10058649,1.03,10.78
100341.617654585,21055.1120703493,3.93681587533777,11.304925111525499,35647.3397997373,9.758846427754001,1.81630037186885,4509.0,-0.13,1.0,10059338,1.4,22.5
14982.2392310076,3006.29473581704,11.8911630667202,41.4442116079739,5305.499733381571,43.140397925167505,5.740719165984402,4866.0,0.05,1.0,10062594,1.26,9.96
479.103015205662,123.190270134532,48.5730536716451,269.203152033688,200.546041469339,187.34883332979302,12.408385894585097,5205.0,-0.27,1.0,10062643,1.42,4.98
32831.7540264884,6168.44430304926,9.852746736308099,31.139327357664598,12895.502776826399,28.561335164898896,4.901330585727671,5009.0,0.06,2.0,10062704,0.95,10.51
28502.0230993879,6695.111070182421,9.637758374101141,29.921849536743693,10644.124872554,29.109114858599806,5.02418470842844,5050.0,-0.08,2.0,10062753,0.99,10.67
32400.52948502,7361.4424014526,9.727124564136801,30.636960673877606,11429.2153116548,30.0723363360794,5.03575187810578,4733.0,-0.14,2.0,10063028,0.89,9.98
749.758364448149,210.067830203724,43.68777062159021,157.12108420150102,375.737267763233,164.916090432124,12.8041327993197,5017.0,-0.07,1.0,10063169,1.27,5.07
808.655211748166,191.91824664410402,41.833530915581996,159.328598582744,359.21948751926806,160.565280860585,13.8585667419711,4849.0,0.09,1.0,10063214,1.26,5.16
16024.5464265405,2709.1714843004893,12.0317792486765,37.113742189475104,8502.537324538409,29.2195228368784,5.51759989722489,5376.0,-0.53,2.0,10064560,0.72,9.01
12965.8802345802,1448.3350164406604,14.692701722732501,43.93383474167279,8032.3047736542785,30.3699016533083,5.80535786638758,5436.0,-0.61,2.0,10065293,0.81,9.2
2154.16827718096,515.901359702519,23.056116673599,93.323316387472,432.674939487078,99.15665870386393,8.04711000079059,4926.0,0.0,1.0,10065717,1.68,7.56
31361.662484174303,9156.137977497807,8.861357654865381,29.0017611887903,11351.095960259,29.731027894005894,4.56993625681959,4933.0,-0.47,2.0,10065848,1.07,10.88
3588.1890779584496,78.3705357383257,34.7462162122433,166.478502152095,1507.99116009917,59.7053667391475,8.03908209691433,5100.0,-0.17,2.0,10065852,1.91,10.28
1589.6486060314,401.327086115532,32.9874798253662,115.823363940774,723.1740500927132,123.975661197981,12.8449371844287,4914.0,0.27,1.0,10066053,1.36,6.11
1123.16827913756,216.933370086599,39.4207942445958,136.716321887195,146.066057519917,139.863493692166,12.3921482320475,5008.0,-0.91,1.0,10066275,1.31,5.61
25225.4285453246,9193.4484017512,8.610926433513171,28.339523893839804,8445.05598765194,28.6056343877949,4.5131222506729,5216.0,-0.88,2.0,10066568,1.02,10.91
31244.077987008997,7932.023374090921,9.35895885863042,29.8422705792133,8952.08133670313,30.199129760893804,4.84819906523413,5087.0,0.01,2.0,10067242,1.08,10.83
20567.4650773561,4987.38646569469,9.615618611752339,32.2932567001152,7107.553646607579,34.003967371768304,4.37526725000463,4897.0,-0.43,1.0,10067407,1.4,11.61
6421.30566919161,1024.08648103367,15.0119029862062,46.054367378674,3112.87399787143,38.6229805323776,6.89363493370734,5127.0,-0.96,2.0,10067983,1.43,11.03
25923.971250796,4692.30154612694,10.8765177342605,33.5752984292264,10490.5199458358,29.5590792078065,4.90054673154623,4929.0,-1.01,2.0,10068004,0.87,9.9
4318.89067265336,1233.5357687030498,17.7281929756887,62.131946305135095,2574.22976935123,65.3240804778163,5.6981634369964,5220.0,-0.33,1.0,10068280,1.36,8.23
19350.4035872669,711.53213583285,0.7699660836250749,51.8345059973271,137.313690788172,65.2784006383486,9.81371025753219,5189.0,-0.14,2.0,10068490,4.61,15.04
23250.425271850898,464.897987177014,1.0727471996129498,78.62301214276309,235.619277831117,179.27930555022,21.712196816726603,5060.0,0.01,1.0,10068556,1.44,5.13
146677.990348057,56252.9021814893,3.8640370562309294,10.713403719456402,102038.243477818,11.2074671127282,1.9237984712319,4540.0,0.02,1.0,10068801,1.5,21.31
11252.2544879872,3136.4034688692896,12.348295611793098,43.29290283882309,4657.78053721857,49.177535519921705,6.01266789630933,4882.0,-0.38,1.0,10068810,1.15,8.88
79975.94933306679,19230.1263452492,5.34225827142672,15.757015686446,35368.333204971605,15.153895630506199,2.5394339525400498,4530.0,-0.26,1.0,10068892,1.18,16.59
11612.1401539165,2714.1375198657,12.7872728634756,44.299782532641295,3844.03961068923,47.3959241285997,6.14743001664755,4837.0,-0.09,1.0,10069045,1.38,9.89
24455.630236474703,5399.80546763569,8.53088163615026,28.913979004333505,8052.00028411312,27.304840455370893,4.13361214982305,5342.0,-0.57,2.0,10069277,1.47,13.0
3539.02337267685,807.8438667264239,11.599231068033099,40.6395262473728,1377.04064264419,39.3179819417812,4.7856135921243705,5072.0,0.02,2.0,10069498,1.39,10.85
13259.8468011217,2986.056777629361,10.8978294245421,39.445806728924396,4442.70293143653,41.5077954749698,5.41947213427632,4704.0,-0.08,1.0,10069570,1.35,10.56
1232.5107112101,277.559072946902,35.4938642951419,134.18516709253,587.189089671409,133.33275962583,12.1966215670032,5135.0,-0.08,1.0,10069788,1.39,5.89
25729.1190847132,5121.00726929919,10.613900833815697,34.1662044859611,9776.7102501795,32.7554567670346,5.2221594199585,4909.0,0.02,2.0,10070717,1.09,10.56
31503.605301064,3464.17985473208,10.087787519355599,35.897989514878205,11171.2815333498,29.0569020316486,6.04998655219779,4996.0,-0.06,2.0,10071079,0.93,10.34
34641.2783023115,2904.29089079795,9.8063938962619,39.2212460654815,11440.8393374748,29.379426956197,7.92531520462826,4799.0,0.37,2.0,10071151,1.21,11.42
1049.72942282563,248.514861501927,31.342731893376694,142.472652852126,601.0112366268299,118.18690094057301,8.29335292498019,5206.0,-0.9,1.0,10071179,1.25,5.89
21396.382465088,3586.52541701279,11.5577225770822,35.5724793310093,7709.833162537959,31.450937466221,4.918704519104,4893.0,-0.31,2.0,10071249,1.22,11.19
46635.5142096661,7937.839690907379,8.16957341439744,29.910098092621602,9249.682531896891,30.2367453479677,5.87639879898283,4824.0,0.28,2.0,10073828,1.25,11.73
28132.9469270564,5730.80536082818,8.96975683500175,33.4364583301931,8507.98387505739,34.5832525021673,5.47950970819256,4847.0,0.35,2.0,10073905,1.73,12.81
64039.2613319884,10561.5811198891,6.636592886441782,21.1984188611961,25423.8385313887,19.134302191221398,3.46573208680527,4510.0,-0.21,1.0,10074230,1.12,13.95
16724.709898438898,5636.675140163921,10.0368491730785,32.0905269966818,6393.147468292779,34.1662265841111,5.60178657161474,5062.0,0.13,2.0,10075553,1.4,11.54
23769.508167597403,4490.79990280068,11.3668879922589,34.1046372059343,10557.3141169226,32.080611500227604,4.73733750348261,4969.0,0.09,2.0,10079263,1.28,11.32
15136.351189011299,2755.81762717114,11.436051800882401,37.3362604423852,6686.014373697951,33.6126269715756,5.61394514701608,5109.0,-0.14,2.0,10079863,1.38,11.57
36505.1305972711,7462.01829978232,8.30390896032422,29.6341938107551,8686.403233470279,30.280132303207306,4.94289087893275,4656.0,-0.01,2.0,10079987,1.1,11.22
9760.54730946468,1712.91491649023,12.995353901121799,44.3324700065915,2915.36986356308,41.4982171172837,7.00506192253552,4972.0,-0.14,2.0,10080974,1.49,10.9
684.553352192089,218.84381140133598,40.101660228022794,155.459066143133,322.685747434265,165.198064180558,14.126699161936,5017.0,-0.22,1.0,10081016,1.22,4.94
829.331725405004,209.15608301583697,40.8077540080605,150.983215126473,505.900651495511,154.82094515233,11.198075262022199,5120.0,-0.32,1.0,10081050,1.13,4.92
44505.073794104814,836.0493315629649,10.9060659652053,65.9063878974967,12539.6768832704,31.621822937395105,7.2701039120527104,4927.0,0.04,2.0,10081137,1.11,10.72
37423.6025655412,9561.76061231375,8.764547042834769,25.681801361434694,10590.1023319498,25.530229613386894,5.992606561388251,4705.0,0.4,2.0,10081476,1.17,12.28
612.771306887066,187.763296901395,40.163870113674896,162.01738889558902,343.68220866360497,140.82009135061702,10.7131713175024,5319.0,-0.56,1.0,10081598,1.13,5.08
23138.8512007495,4362.58662925288,10.8065901229397,34.8614432687573,6736.198444765621,33.3524600765969,5.8212792397076605,4748.0,0.1,2.0,10081951,1.15,10.76
46056.1957151549,10846.8053373704,6.82094458707454,21.5872393126618,23236.1784175242,22.0492654161057,3.14242250291431,4574.0,-0.3,1.0,10082360,1.26,13.99
29046.4374098164,4122.63255705307,9.13480523628373,32.193999520331104,8923.97423268106,28.240604206381,4.86613569097463,4893.0,-0.24,2.0,10082581,1.1,11.44
29264.2902855366,5723.29777520231,9.84500945318323,31.612635221775108,11083.5751600694,31.27127721845289,5.08603127869895,4625.0,0.23,2.0,10082602,1.23,11.66
6689.18883835227,1636.36932507492,14.3739106893452,45.9327034090489,2317.6234197853,48.56946910114739,7.73690956710883,4819.0,0.16,2.0,10082680,1.67,10.84
31390.79745444,5940.81903056364,9.90874579061324,29.7107699368893,11205.213189028702,26.7354066668962,4.35754082784361,5190.0,-0.12,2.0,10082909,1.18,11.88
8700.648606859251,1643.41387011763,11.767380719898698,36.371350778009294,3366.2310446259307,32.5177794086048,5.43720980708809,5729.0,-0.09,2.0,10082955,1.41,11.4
13391.6066639786,2826.58027967021,10.7333419314319,37.7646754104018,3958.7147896430297,36.15879849555761,5.4589303636922,4738.0,0.02,2.0,10083224,1.42,11.61
24529.004399213998,4724.20107588741,10.776578575032001,34.3837359952554,8295.443462232908,32.7635044746306,6.084656696257699,4674.0,0.19,2.0,10083313,1.15,10.96
18350.5535891392,2535.16064645286,10.796802282978401,37.4791873637782,6544.4904754913205,31.1322928596692,5.587326504702232,5034.0,-0.45,2.0,10083480,1.07,10.78
614.302963846094,160.001145200618,37.9647519516392,130.349589876443,237.76314429156898,138.387194274809,14.6203609964065,5314.0,-0.2,1.0,10083666,1.86,6.61
48010.070888579,9640.42828883494,6.33929771743001,20.902156072188,22162.717565657003,17.5964402915716,3.0011595701808305,4649.0,-0.9,1.0,10083815,0.85,12.76
1423.82172788165,331.365651199992,29.1520823938738,106.63564879947901,558.659820199468,115.267879615156,12.4039593955499,5086.0,-0.45,1.0,10083995,1.25,5.98
10903.5682883491,1982.6902617884,12.2690148213204,41.8480580269166,2945.78798548394,41.1173352636057,6.998238214355742,4884.0,0.14,2.0,10086465,1.85,12.15
27668.5739860862,2857.22400393222,10.234270856917199,36.1055008125719,7875.596107871509,28.0432758164425,5.43081425530497,5135.0,-0.03,2.0,10086803,1.0,10.74
6802.75019774322,1568.9876945616102,16.2734886241927,54.599293986846114,2901.20780909023,58.97190814946429,7.29475548817196,4797.0,0.1,1.0,10087394,1.32,8.68
6810.9965939425,1381.96678171604,17.295619085987802,62.2655090799545,2521.84289897497,66.497341865149,8.714917639441449,4789.0,0.35,1.0,10087432,1.34,8.27
1260.40412289922,256.32479333492296,44.622769678697004,46.4649461268125,404.834742851479,68.78069360160029,7.45241223993025,5007.0,0.08,2.0,10087522,2.56,12.15
12315.4337972279,3766.49255026834,11.9520720042311,33.5538780269968,6144.551379796961,32.427253059450805,5.40403136992882,5297.0,-0.19,2.0,10087579,1.13,10.44
37268.5439892781,7602.7179254434495,8.12520256991851,25.8817932993627,14876.448979011499,26.3235516074966,3.87568822825286,4796.0,0.07,1.0,10088276,1.38,13.28
18093.597494570502,4026.40873817789,11.0912847198931,34.2730060287783,6145.280027720551,33.6690569251965,6.51405491804564,4679.0,0.3,2.0,10088768,1.06,10.54
2390.41931834186,611.3270265118309,26.0513506574757,93.933087366023,1250.28007066099,101.48983753187099,9.050173274258642,5044.0,0.38,1.0,10088999,1.37,6.71
1649.2614341364301,391.798367687199,29.8528237160635,116.635235554892,856.2885104345952,120.670771795888,10.722631253751699,5152.0,0.28,1.0,10089702,1.37,6.11
409263.4865253261,252317.02324326895,2.3144281352445297,5.8162683695928,551237.062105189,6.09683630135365,0.97866908009609,4298.0,0.26,1.0,10089758,1.17,26.57
2447.02458701747,589.385918864497,23.7138046722753,79.0136258835858,944.684525344621,84.31649425482641,10.324328722955,4756.0,0.29,1.0,10090039,1.58,8.06
40594.9015732059,7394.090542506009,7.92883312398625,26.715394707128,13352.4546762697,26.148026355364895,3.80955826041685,4966.0,-0.6,2.0,10090232,1.33,12.94
29640.6943014182,5773.60602619605,9.15110521138601,32.6471542630021,8207.19637286319,32.106759989265896,6.29557901112476,4764.0,0.41,2.0,10090400,1.14,11.1
5662.1079133453695,1397.24269307617,18.4457726158799,64.1249363468577,2099.71250966378,72.1702292418877,9.07693297370991,4691.0,0.2,1.0,10090568,1.32,7.96
30078.6570862429,8498.18510935399,9.67008994321508,28.5776597470726,10514.9013407324,30.847455187105602,4.9681046241743605,4929.0,-0.23,2.0,10090700,1.33,11.92
20093.115967897,4130.33934430946,9.44303745266944,35.286767963309,5247.50339167299,37.259395825483296,6.091060357994361,4820.0,0.31,2.0,10090853,1.56,11.94
15789.5158380348,2063.01112395099,11.3554358705437,41.743996535067204,2707.4096930916603,37.0008187475052,9.49688944049871,4728.0,0.33,2.0,10090916,1.48,11.35
2663.36220261807,518.384378298924,21.327441206065306,71.5603989650434,577.680556309559,71.6396396321495,11.764451216594699,4909.0,0.4,2.0,10091729,2.12,9.92
3179.5814209679493,483.584804161803,19.360234536754106,60.2376850041875,958.048788855422,59.08364916810661,12.8351704503742,4999.0,0.25,2.0,10092103,1.85,10.29
2747.76952820587,527.5997489963951,18.1333642966084,66.24331771401711,359.83893410021005,66.8821152054544,11.235761017234301,4908.0,0.15,2.0,10092657,2.79,11.74
471581.97124965896,254423.58333952,2.63182092577108,5.6213141548358205,487224.421834289,5.914625262967429,1.2646126090898702,4223.0,-0.12,1.0,10093888,1.52,29.29
28864.8147392446,7483.63743126735,9.28121694793896,30.6448699193445,8793.27190089052,33.3932080254207,5.70414402376071,4798.0,0.38,2.0,10093930,1.21,11.08
24880.6201406781,4170.84327877738,9.81588214251717,33.350627623193496,9302.82370173139,29.1917511705343,5.2394722383083705,5030.0,-0.08,2.0,10094183,0.85,9.88
999.0421865507899,245.351796201534,24.0630359141637,77.3179553447958,303.094114622262,72.34863669247359,11.907429070749199,4990.0,0.26,2.0,10094545,2.87,11.36
1468.74944266081,96.6356615782981,22.4834250628205,87.75543020183441,363.25761864403,55.4002778028831,12.9766975064196,5094.0,0.15,2.0,10094550,3.72,14.63
17253.9229875235,6944.6603430182995,9.61001154999241,30.2236113079112,7489.211167900491,30.264720048799,4.66627745451488,4999.0,-0.52,2.0,10095244,0.73,8.97
11393.0715700261,2299.13053562103,11.7577979583687,39.203802190937,2858.45550844964,39.7282121643184,5.85633882818862,4569.0,-0.03,1.0,10095409,1.49,11.36
7576.534536111309,1833.1824579730896,15.8482180326872,52.609545706171104,3693.6592861409003,57.7955941427304,6.796295827198,4857.0,-0.47,1.0,10095427,1.1,8.02
25091.368249298797,5863.169883013758,9.83306327619716,30.5874925375689,8704.05462839904,30.337940774366107,5.07692855431143,4797.0,-0.02,2.0,10095438,0.94,10.26
9329.98841004232,1956.4091707187101,11.8519567714167,38.2342957829654,3361.13705216845,35.9651153321503,5.95254670983304,4902.0,-0.56,2.0,10096113,1.41,11.42
821.485286114859,200.128481724898,35.45546807806,134.052281067445,293.640518532569,131.788798680284,12.060200447211699,4935.0,0.05,1.0,10096476,1.5,6.16
389.15338978796206,106.43244625615999,52.6088032448416,260.60667738734,195.23925856012104,190.602227541519,13.20748978402,5112.0,-0.03,1.0,10097120,1.37,4.81
12703.1497243682,318.532881654261,1.9364579993509496,31.1147508869938,115.946948963647,82.37578482136341,16.2439661265111,4934.0,0.02,1.0,10097375,1.52,7.72
28727.187373805802,4961.38402556461,10.569787337105101,33.9882894432773,9783.38778706801,32.760188386057,5.99606444374161,4429.0,0.48,2.0,10098590,0.99,10.38
